"node1","node2","region1","region2","proportion_control","proportion_autism","risk_difference","effect_range","p_value","p_adjusted","p_by","selected","rank"
9,20,"Frontal_Mid_Orb_L","Supp_Motor_Area_R",0.0363636363636364,0.0363636363636364,0,0,1,1,1,FALSE,4511
10,20,"Frontal_Mid_Orb_R","Supp_Motor_Area_R",0.109090909090909,0.109090909090909,0,0,1,1,1,FALSE,4571
11,20,"Frontal_Inf_Oper_L","Supp_Motor_Area_R",0.2,0.290909090909091,0.0909090909090909,0.0909090909090909,0.375760828720635,1,1,FALSE,972
12,20,"Frontal_Inf_Oper_R","Supp_Motor_Area_R",0.236363636363636,0.309090909090909,0.0727272727272727,0.0727272727272727,0.521131413238452,1,1,FALSE,1505
13,20,"Frontal_Inf_Tri_L","Supp_Motor_Area_R",0.145454545454545,0.163636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2472
14,20,"Frontal_Inf_Tri_R","Supp_Motor_Area_R",0.181818181818182,0.218181818181818,0.0363636363636363,0.0363636363636363,0.812066798143123,1,1,FALSE,2310
15,20,"Frontal_Inf_Orb_L","Supp_Motor_Area_R",0.127272727272727,0.145454545454545,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2698
16,20,"Frontal_Inf_Orb_R","Supp_Motor_Area_R",0.145454545454545,0.181818181818182,0.0363636363636364,0.0363636363636364,0.797285714040811,1,1,FALSE,2280
17,20,"Rolandic_Oper_L","Supp_Motor_Area_R",0.490909090909091,0.418181818181818,-0.0727272727272728,0.0727272727272728,0.565883540031019,1,1,FALSE,1630
18,20,"Rolandic_Oper_R","Supp_Motor_Area_R",0.381818181818182,0.363636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2568
19,20,"Supp_Motor_Area_L","Supp_Motor_Area_R",0.709090909090909,0.836363636363636,0.127272727272727,0.127272727272727,0.171517185683897,1,1,FALSE,370
1,21,"Precentral_L","Olfactory_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2824
2,21,"Precentral_R","Olfactory_L",0,0,0,0,1,1,1,FALSE,4251
3,21,"Frontal_Sup_L","Olfactory_L",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1707
4,21,"Frontal_Sup_R","Olfactory_L",0.0545454545454545,0.0909090909090909,0.0363636363636364,0.0363636363636364,0.716092464011574,1,1,FALSE,2071
5,21,"Frontal_Sup_Orb_L","Olfactory_L",0,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,526
6,21,"Frontal_Sup_Orb_R","Olfactory_L",0.0363636363636364,0.0363636363636364,0,0,1,1,1,FALSE,4375
7,21,"Frontal_Mid_L","Olfactory_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2936
8,21,"Frontal_Mid_R","Olfactory_L",0,0,0,0,1,1,1,FALSE,4473
9,21,"Frontal_Mid_Orb_L","Olfactory_L",0,0,0,0,1,1,1,FALSE,4512
10,21,"Frontal_Mid_Orb_R","Olfactory_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3001
11,21,"Frontal_Inf_Oper_L","Olfactory_L",0,0,0,0,1,1,1,FALSE,4630
12,21,"Frontal_Inf_Oper_R","Olfactory_L",0,0,0,0,1,1,1,FALSE,4670
13,21,"Frontal_Inf_Tri_L","Olfactory_L",0,0,0,0,1,1,1,FALSE,4711
14,21,"Frontal_Inf_Tri_R","Olfactory_L",0,0,0,0,1,1,1,FALSE,4754
15,21,"Frontal_Inf_Orb_L","Olfactory_L",0.0727272727272727,0.0727272727272727,0,0,1,1,1,FALSE,4788
16,21,"Frontal_Inf_Orb_R","Olfactory_L",0,0,0,0,1,1,1,FALSE,4818
17,21,"Rolandic_Oper_L","Olfactory_L",0,0,0,0,1,1,1,FALSE,4853
18,21,"Rolandic_Oper_R","Olfactory_L",0,0,0,0,1,1,1,FALSE,4891
19,21,"Supp_Motor_Area_L","Olfactory_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4931
20,21,"Supp_Motor_Area_R","Olfactory_L",0,0,0,0,1,1,1,FALSE,4965
1,22,"Precentral_L","Olfactory_R",0,0,0,0,1,1,1,FALSE,4225
2,22,"Precentral_R","Olfactory_R",0,0,0,0,1,1,1,FALSE,4252
3,22,"Frontal_Sup_L","Olfactory_R",0,0,0,0,1,1,1,FALSE,4277
4,22,"Frontal_Sup_R","Olfactory_R",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1712
5,22,"Frontal_Sup_Orb_L","Olfactory_R",0,0,0,0,1,1,1,FALSE,4322
6,22,"Frontal_Sup_Orb_R","Olfactory_R",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1226
7,22,"Frontal_Mid_L","Olfactory_R",0,0,0,0,1,1,1,FALSE,4434
8,22,"Frontal_Mid_R","Olfactory_R",0,0,0,0,1,1,1,FALSE,4474
9,22,"Frontal_Mid_Orb_L","Olfactory_R",0,0,0,0,1,1,1,FALSE,4513
10,22,"Frontal_Mid_Orb_R","Olfactory_R",0,0,0,0,1,1,1,FALSE,4572
11,22,"Frontal_Inf_Oper_L","Olfactory_R",0,0,0,0,1,1,1,FALSE,4631
12,22,"Frontal_Inf_Oper_R","Olfactory_R",0,0,0,0,1,1,1,FALSE,4671
13,22,"Frontal_Inf_Tri_L","Olfactory_R",0,0,0,0,1,1,1,FALSE,4712
14,22,"Frontal_Inf_Tri_R","Olfactory_R",0,0,0,0,1,1,1,FALSE,4755
15,22,"Frontal_Inf_Orb_L","Olfactory_R",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3121
16,22,"Frontal_Inf_Orb_R","Olfactory_R",0,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,543
17,22,"Rolandic_Oper_L","Olfactory_R",0,0,0,0,1,1,1,FALSE,4854
18,22,"Rolandic_Oper_R","Olfactory_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3194
19,22,"Supp_Motor_Area_L","Olfactory_R",0,0,0,0,1,1,1,FALSE,4932
20,22,"Supp_Motor_Area_R","Olfactory_R",0,0,0,0,1,1,1,FALSE,4966
21,22,"Olfactory_L","Olfactory_R",0.436363636363636,0.345454545454545,-0.0909090909090909,0.0909090909090909,0.434640656361312,1,1,FALSE,1045
1,23,"Precentral_L","Frontal_Sup_Medial_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2825
2,23,"Precentral_R","Frontal_Sup_Medial_L",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1205
3,23,"Frontal_Sup_L","Frontal_Sup_Medial_L",0.763636363636364,0.690909090909091,-0.0727272727272728,0.0727272727272728,0.521131413238452,1,1,FALSE,1510
4,23,"Frontal_Sup_R","Frontal_Sup_Medial_L",0.509090909090909,0.563636363636364,0.0545454545454546,0.0545454545454546,0.702368550212073,1,1,FALSE,2062
5,23,"Frontal_Sup_Orb_L","Frontal_Sup_Medial_L",0.181818181818182,0.181818181818182,0,0,1,1,1,FALSE,4323
6,23,"Frontal_Sup_Orb_R","Frontal_Sup_Medial_L",0.0727272727272727,0.0727272727272727,0,0,1,1,1,FALSE,4376
7,23,"Frontal_Mid_L","Frontal_Sup_Medial_L",0.345454545454545,0.272727272727273,-0.0727272727272728,0.0727272727272728,0.536292874311636,1,1,FALSE,1557
8,23,"Frontal_Mid_R","Frontal_Sup_Medial_L",0.0727272727272727,0.0909090909090909,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2686
9,23,"Frontal_Mid_Orb_L","Frontal_Sup_Medial_L",0.236363636363636,0.181818181818182,-0.0545454545454545,0.0545454545454545,0.639794696440987,1,1,FALSE,1883
10,23,"Frontal_Mid_Orb_R","Frontal_Sup_Medial_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3002
11,23,"Frontal_Inf_Oper_L","Frontal_Sup_Medial_L",0.127272727272727,0.109090909090909,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2510
12,23,"Frontal_Inf_Oper_R","Frontal_Sup_Medial_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3046
13,23,"Frontal_Inf_Tri_L","Frontal_Sup_Medial_L",0.0909090909090909,0.0909090909090909,0,0,1,1,1,FALSE,2622
14,23,"Frontal_Inf_Tri_R","Frontal_Sup_Medial_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3096
15,23,"Frontal_Inf_Orb_L","Frontal_Sup_Medial_L",0.654545454545455,0.636363636363636,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2473
16,23,"Frontal_Inf_Orb_R","Frontal_Sup_Medial_L",0.109090909090909,0.109090909090909,0,0,1,1,1,FALSE,4819
17,23,"Rolandic_Oper_L","Frontal_Sup_Medial_L",0,0,0,0,1,1,1,FALSE,4855
18,23,"Rolandic_Oper_R","Frontal_Sup_Medial_L",0,0,0,0,1,1,1,FALSE,4892
19,23,"Supp_Motor_Area_L","Frontal_Sup_Medial_L",0.2,0.163636363636364,-0.0363636363636364,0.0363636363636364,0.805305180298538,1,1,FALSE,2299
20,23,"Supp_Motor_Area_R","Frontal_Sup_Medial_L",0.0727272727272727,0.163636363636364,0.0909090909090909,0.0909090909090909,0.236782655021779,1,1,FALSE,501
21,23,"Olfactory_L","Frontal_Sup_Medial_L",0.163636363636364,0.127272727272727,-0.0363636363636364,0.0363636363636364,0.78764473423299,1,1,FALSE,2270
22,23,"Olfactory_R","Frontal_Sup_Medial_L",0.0363636363636364,0.127272727272727,0.0909090909090909,0.0909090909090909,0.16138081677265,1,1,FALSE,358
1,24,"Precentral_L","Frontal_Sup_Medial_R",0.0909090909090909,0.0363636363636364,-0.0545454545454545,0.0545454545454545,0.437644688330618,1,1,FALSE,1049
2,24,"Precentral_R","Frontal_Sup_Medial_R",0.0363636363636364,0.0727272727272727,0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1933
3,24,"Frontal_Sup_L","Frontal_Sup_Medial_R",0.581818181818182,0.563636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2672
4,24,"Frontal_Sup_R","Frontal_Sup_Medial_R",0.927272727272727,0.963636363636364,0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1925
5,24,"Frontal_Sup_Orb_L","Frontal_Sup_Medial_R",0.163636363636364,0.163636363636364,0,0,1,1,1,FALSE,2617
6,24,"Frontal_Sup_Orb_R","Frontal_Sup_Medial_R",0.181818181818182,0.109090909090909,-0.0727272727272727,0.0727272727272727,0.417989271601529,1,1,FALSE,1019
7,24,"Frontal_Mid_L","Frontal_Sup_Medial_R",0.345454545454545,0.272727272727273,-0.0727272727272728,0.0727272727272728,0.536292874311636,1,1,FALSE,1558
8,24,"Frontal_Mid_R","Frontal_Sup_Medial_R",0.345454545454545,0.490909090909091,0.145454545454545,0.145454545454545,0.175748138712102,1,1,FALSE,383
9,24,"Frontal_Mid_Orb_L","Frontal_Sup_Medial_R",0.181818181818182,0.2,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2566
10,24,"Frontal_Mid_Orb_R","Frontal_Sup_Medial_R",0.163636363636364,0.0727272727272727,-0.0909090909090909,0.0909090909090909,0.236782655021779,1,1,FALSE,497
11,24,"Frontal_Inf_Oper_L","Frontal_Sup_Medial_R",0.0909090909090909,0.0727272727272727,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2690
12,24,"Frontal_Inf_Oper_R","Frontal_Sup_Medial_R",0.0727272727272727,0.109090909090909,0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2147
13,24,"Frontal_Inf_Tri_L","Frontal_Sup_Medial_R",0.0727272727272727,0.0363636363636364,-0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1953
14,24,"Frontal_Inf_Tri_R","Frontal_Sup_Medial_R",0.0363636363636364,0.109090909090909,0.0727272727272727,0.0727272727272727,0.270576022922045,1,1,FALSE,690
15,24,"Frontal_Inf_Orb_L","Frontal_Sup_Medial_R",0.563636363636364,0.381818181818182,-0.181818181818182,0.181818181818182,0.0851953059913572,1,1,FALSE,184
16,24,"Frontal_Inf_Orb_R","Frontal_Sup_Medial_R",0.345454545454545,0.472727272727273,0.127272727272727,0.127272727272727,0.244489387093407,1,1,FALSE,638
17,24,"Rolandic_Oper_L","Frontal_Sup_Medial_R",0,0,0,0,1,1,1,FALSE,4856
18,24,"Rolandic_Oper_R","Frontal_Sup_Medial_R",0,0,0,0,1,1,1,FALSE,4893
19,24,"Supp_Motor_Area_L","Frontal_Sup_Medial_R",0.127272727272727,0.181818181818182,0.0545454545454546,0.0545454545454546,0.598884497995648,1,1,FALSE,1681
20,24,"Supp_Motor_Area_R","Frontal_Sup_Medial_R",0.363636363636364,0.363636363636364,0,0,1,1,1,FALSE,4967
21,24,"Olfactory_L","Frontal_Sup_Medial_R",0.163636363636364,0.145454545454545,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2481
22,24,"Olfactory_R","Frontal_Sup_Medial_R",0.0727272727272727,0.109090909090909,0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2155
23,24,"Frontal_Sup_Medial_L","Frontal_Sup_Medial_R",1,0.963636363636364,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1200
1,25,"Precentral_L","Frontal_Med_Orb_L",0,0,0,0,1,1,1,FALSE,4226
2,25,"Precentral_R","Frontal_Med_Orb_L",0,0,0,0,1,1,1,FALSE,4253
3,25,"Frontal_Sup_L","Frontal_Med_Orb_L",0.218181818181818,0.2,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4187
4,25,"Frontal_Sup_R","Frontal_Med_Orb_L",0.2,0.0727272727272727,-0.127272727272727,0.127272727272727,0.0930885239100902,1,1,FALSE,192
5,25,"Frontal_Sup_Orb_L","Frontal_Med_Orb_L",0.181818181818182,0.163636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2678
6,25,"Frontal_Sup_Orb_R","Frontal_Med_Orb_L",0.145454545454545,0.236363636363636,0.0909090909090909,0.0909090909090909,0.332035164028184,1,1,FALSE,822
7,25,"Frontal_Mid_L","Frontal_Med_Orb_L",0.0363636363636364,0.0909090909090909,0.0545454545454545,0.0545454545454545,0.437644688330618,1,1,FALSE,1055
8,25,"Frontal_Mid_R","Frontal_Med_Orb_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4475
9,25,"Frontal_Mid_Orb_L","Frontal_Med_Orb_L",0.0909090909090909,0.127272727272727,0.0363636363636363,0.0363636363636363,0.761067915257265,1,1,FALSE,2195
10,25,"Frontal_Mid_Orb_R","Frontal_Med_Orb_L",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1242
11,25,"Frontal_Inf_Oper_L","Frontal_Med_Orb_L",0.0363636363636364,0.0363636363636364,0,0,1,1,1,FALSE,4632
12,25,"Frontal_Inf_Oper_R","Frontal_Med_Orb_L",0,0,0,0,1,1,1,FALSE,4672
13,25,"Frontal_Inf_Tri_L","Frontal_Med_Orb_L",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1253
14,25,"Frontal_Inf_Tri_R","Frontal_Med_Orb_L",0,0,0,0,1,1,1,FALSE,4756
15,25,"Frontal_Inf_Orb_L","Frontal_Med_Orb_L",0.181818181818182,0.345454545454545,0.163636363636364,0.163636363636364,0.0824272055668361,1,1,FALSE,176
16,25,"Frontal_Inf_Orb_R","Frontal_Med_Orb_L",0.0545454545454545,0.0363636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3150
17,25,"Rolandic_Oper_L","Frontal_Med_Orb_L",0,0,0,0,1,1,1,FALSE,4857
18,25,"Rolandic_Oper_R","Frontal_Med_Orb_L",0,0,0,0,1,1,1,FALSE,4894
19,25,"Supp_Motor_Area_L","Frontal_Med_Orb_L",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1282
20,25,"Supp_Motor_Area_R","Frontal_Med_Orb_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4968
21,25,"Olfactory_L","Frontal_Med_Orb_L",0.290909090909091,0.236363636363636,-0.0545454545454545,0.0545454545454545,0.665617624761333,1,1,FALSE,1912
22,25,"Olfactory_R","Frontal_Med_Orb_L",0.127272727272727,0.218181818181818,0.0909090909090909,0.0909090909090909,0.313124011328227,1,1,FALSE,759
23,25,"Frontal_Sup_Medial_L","Frontal_Med_Orb_L",0.636363636363636,0.6,-0.0363636363636364,0.0363636363636364,0.844559971809837,1,1,FALSE,2403
24,25,"Frontal_Sup_Medial_R","Frontal_Med_Orb_L",0.636363636363636,0.4,-0.236363636363636,0.236363636363636,0.0216048661139842,1,1,FALSE,47
1,26,"Precentral_L","Frontal_Med_Orb_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2826
2,26,"Precentral_R","Frontal_Med_Orb_R",0,0,0,0,1,1,1,FALSE,4254
3,26,"Frontal_Sup_L","Frontal_Med_Orb_R",0.127272727272727,0.127272727272727,0,0,1,1,1,FALSE,2536
4,26,"Frontal_Sup_R","Frontal_Med_Orb_R",0.381818181818182,0.345454545454545,-0.0363636363636364,0.0363636363636364,0.843043483729933,1,1,FALSE,2389
5,26,"Frontal_Sup_Orb_L","Frontal_Med_Orb_R",0.0727272727272727,0.0363636363636364,-0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1940
6,26,"Frontal_Sup_Orb_R","Frontal_Med_Orb_R",0.181818181818182,0.2,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2564
7,26,"Frontal_Mid_L","Frontal_Med_Orb_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4435
8,26,"Frontal_Mid_R","Frontal_Med_Orb_R",0.0363636363636364,0.0545454545454545,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2957
9,26,"Frontal_Mid_Orb_L","Frontal_Med_Orb_R",0.0545454545454545,0,-0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,534
10,26,"Frontal_Mid_Orb_R","Frontal_Med_Orb_R",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1243
11,26,"Frontal_Inf_Oper_L","Frontal_Med_Orb_R",0,0,0,0,1,1,1,FALSE,4633
12,26,"Frontal_Inf_Oper_R","Frontal_Med_Orb_R",0,0,0,0,1,1,1,FALSE,4673
13,26,"Frontal_Inf_Tri_L","Frontal_Med_Orb_R",0,0,0,0,1,1,1,FALSE,4713
14,26,"Frontal_Inf_Tri_R","Frontal_Med_Orb_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3097
15,26,"Frontal_Inf_Orb_L","Frontal_Med_Orb_R",0.109090909090909,0.0727272727272727,-0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2150
16,26,"Frontal_Inf_Orb_R","Frontal_Med_Orb_R",0.0545454545454545,0.0727272727272727,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3151
17,26,"Rolandic_Oper_L","Frontal_Med_Orb_R",0,0,0,0,1,1,1,FALSE,4858
18,26,"Rolandic_Oper_R","Frontal_Med_Orb_R",0,0,0,0,1,1,1,FALSE,4895
19,26,"Supp_Motor_Area_L","Frontal_Med_Orb_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3216
20,26,"Supp_Motor_Area_R","Frontal_Med_Orb_R",0,0,0,0,1,1,1,FALSE,4969
21,26,"Olfactory_L","Frontal_Med_Orb_R",0.327272727272727,0.327272727272727,0,0,1,1,1,FALSE,4981
22,26,"Olfactory_R","Frontal_Med_Orb_R",0.454545454545455,0.472727272727273,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2572
23,26,"Frontal_Sup_Medial_L","Frontal_Med_Orb_R",0.618181818181818,0.618181818181818,0,0,1,1,1,FALSE,2629
24,26,"Frontal_Sup_Medial_R","Frontal_Med_Orb_R",0.836363636363636,0.581818181818182,-0.254545454545455,0.254545454545455,0.00586921370418057,1,1,FALSE,14
25,26,"Frontal_Med_Orb_L","Frontal_Med_Orb_R",0.945454545454545,0.945454545454545,0,0,1,1,1,FALSE,5120
1,27,"Precentral_L","Rectus_L",0.0545454545454545,0.0363636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2827
2,27,"Precentral_R","Rectus_L",0,0,0,0,1,1,1,FALSE,4255
3,27,"Frontal_Sup_L","Rectus_L",0.0727272727272727,0.0545454545454545,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2850
4,27,"Frontal_Sup_R","Rectus_L",0.181818181818182,0.0545454545454545,-0.127272727272727,0.127272727272727,0.0732112222175095,1,1,FALSE,163
5,27,"Frontal_Sup_Orb_L","Rectus_L",0.127272727272727,0.2,0.0727272727272728,0.0727272727272728,0.440163525159517,1,1,FALSE,1106
6,27,"Frontal_Sup_Orb_R","Rectus_L",0.145454545454545,0.109090909090909,-0.0363636363636364,0.0363636363636364,0.775847219468156,1,1,FALSE,2245
7,27,"Frontal_Mid_L","Rectus_L",0.0363636363636364,0.0363636363636364,0,0,1,1,1,FALSE,4436
8,27,"Frontal_Mid_R","Rectus_L",0,0,0,0,1,1,1,FALSE,4476
9,27,"Frontal_Mid_Orb_L","Rectus_L",0.109090909090909,0.0727272727272727,-0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2146
10,27,"Frontal_Mid_Orb_R","Rectus_L",0.0545454545454545,0,-0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,535
11,27,"Frontal_Inf_Oper_L","Rectus_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4634
12,27,"Frontal_Inf_Oper_R","Rectus_L",0,0,0,0,1,1,1,FALSE,4674
13,27,"Frontal_Inf_Tri_L","Rectus_L",0,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,540
14,27,"Frontal_Inf_Tri_R","Rectus_L",0,0,0,0,1,1,1,FALSE,4757
15,27,"Frontal_Inf_Orb_L","Rectus_L",0.254545454545455,0.272727272727273,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2699
16,27,"Frontal_Inf_Orb_R","Rectus_L",0.0181818181818182,0.0727272727272727,0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,913
17,27,"Rolandic_Oper_L","Rectus_L",0,0,0,0,1,1,1,FALSE,4859
18,27,"Rolandic_Oper_R","Rectus_L",0,0,0,0,1,1,1,FALSE,4896
19,27,"Supp_Motor_Area_L","Rectus_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3217
20,27,"Supp_Motor_Area_R","Rectus_L",0.0363636363636364,0.0545454545454545,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3233
21,27,"Olfactory_L","Rectus_L",0.272727272727273,0.236363636363636,-0.0363636363636363,0.0363636363636363,0.827043599014482,1,1,FALSE,2355
22,27,"Olfactory_R","Rectus_L",0.109090909090909,0.109090909090909,0,0,1,1,1,FALSE,5020
23,27,"Frontal_Sup_Medial_L","Rectus_L",0.4,0.345454545454545,-0.0545454545454546,0.0545454545454546,0.69356108728225,1,1,FALSE,2038
24,27,"Frontal_Sup_Medial_R","Rectus_L",0.418181818181818,0.272727272727273,-0.145454545454545,0.145454545454545,0.160033601442206,1,1,FALSE,347
25,27,"Frontal_Med_Orb_L","Rectus_L",0.727272727272727,0.545454545454545,-0.181818181818182,0.181818181818182,0.0738244190076171,1,1,FALSE,168
26,27,"Frontal_Med_Orb_R","Rectus_L",0.6,0.454545454545455,-0.145454545454545,0.145454545454545,0.181032859657516,1,1,FALSE,389
1,28,"Precentral_L","Rectus_R",0,0,0,0,1,1,1,FALSE,4227
2,28,"Precentral_R","Rectus_R",0,0,0,0,1,1,1,FALSE,4256
3,28,"Frontal_Sup_L","Rectus_R",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2851
4,28,"Frontal_Sup_R","Rectus_R",0.218181818181818,0.163636363636364,-0.0545454545454545,0.0545454545454545,0.628309889660844,1,1,FALSE,1871
5,28,"Frontal_Sup_Orb_L","Rectus_R",0.0545454545454545,0.0545454545454545,0,0,1,1,1,FALSE,4324
6,28,"Frontal_Sup_Orb_R","Rectus_R",0.163636363636364,0.181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2681
7,28,"Frontal_Mid_L","Rectus_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2937
8,28,"Frontal_Mid_R","Rectus_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2958
9,28,"Frontal_Mid_Orb_L","Rectus_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4514
10,28,"Frontal_Mid_Orb_R","Rectus_R",0.0545454545454545,0,-0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,536
11,28,"Frontal_Inf_Oper_L","Rectus_R",0,0,0,0,1,1,1,FALSE,4635
12,28,"Frontal_Inf_Oper_R","Rectus_R",0,0,0,0,1,1,1,FALSE,4675
13,28,"Frontal_Inf_Tri_L","Rectus_R",0,0,0,0,1,1,1,FALSE,4714
14,28,"Frontal_Inf_Tri_R","Rectus_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3098
15,28,"Frontal_Inf_Orb_L","Rectus_R",0.109090909090909,0.127272727272727,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2512
16,28,"Frontal_Inf_Orb_R","Rectus_R",0.0363636363636364,0.109090909090909,0.0727272727272727,0.0727272727272727,0.270576022922045,1,1,FALSE,691
17,28,"Rolandic_Oper_L","Rectus_R",0,0,0,0,1,1,1,FALSE,4860
18,28,"Rolandic_Oper_R","Rectus_R",0,0,0,0,1,1,1,FALSE,4897
19,28,"Supp_Motor_Area_L","Rectus_R",0,0,0,0,1,1,1,FALSE,4933
20,28,"Supp_Motor_Area_R","Rectus_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3234
21,28,"Olfactory_L","Rectus_R",0.2,0.163636363636364,-0.0363636363636364,0.0363636363636364,0.805305180298538,1,1,FALSE,2301
22,28,"Olfactory_R","Rectus_R",0.145454545454545,0.2,0.0545454545454546,0.0545454545454546,0.614842856677542,1,1,FALSE,1693
23,28,"Frontal_Sup_Medial_L","Rectus_R",0.345454545454545,0.236363636363636,-0.109090909090909,0.109090909090909,0.293858798315081,1,1,FALSE,743
